Valoren,DurationToMaturity
27274869,0
27277011,0
27284155,0
27285379,0
26005934,7.376
26138212,0
26162257,0
26162281,0
32555435,0
27288827,0
27309027,0
27310380,0
27355083,0
27359024,0
27372955,0
27373255,0
27376239,0
27402845,0
27416250,0
29268732,0
29269755,0
29354137,0
29435621,0
29439327,0
29440990,0
29442074,0
29446567,0
29454705,0
29456165,0
29464150,0
29464158,0
29491416,0
29492152,0
29492416,0
29494612,0
29518018,0
29518193,0
29535291,0
29535307,0
29558428,0
29578144,0
29584618,0
29592991,0
29593002,0
29601479,0
29601480,0
29605428,0
29605859,0
29607266,0
29610012,0
29610034,0
29666695,0
29670350,0
29670722,0
29670887,0
29671004,0
29671678,0
29672480,0
29673533,0
29679772,0
29679850,0
29695833,0
29695839,0
29707439,0
29746726,0
29747076,0
29763362,0
29769895,0
29777661,0
11321438,0
11418305,4.7844
11634980,4.2968
11640980,0
12232748,5.3236
12588609,0
12675990,5.4355
12716596,3.1093
12716684,5.3562
12759995,6.3226
12778459,0
12902338,1
12892610,5.811
12950183,8.0144
13025867,5.9449
13087521,10.3678
13077674,5.585
32617792,0
32617818,0
32619688,0
32619709,0
32620531,0
32403593,29.4667
32467345,0
32582422,5.9342
32476329,0
32476331,0
32476344,0
32476353,0
32476354,0
32505656,0
32505716,0
32620595,0
32640575,0
32646763,0
32647450,0
32656990,0
32699541,0
32699584,0
32700751,0
32700977,0
32728990,0
32728994,0
32728995,0
32733780,0
32744243,0
32785887,0
32786089,0
32786316,0
13117729,7.3912
13192035,0
13374373,2.939
13391696,14.4624
13403634,6.0514
13517069,4.3181
13544604,6.9295
13596056,0
13675988,5.8364
13684405,5.972
13733981,0
14035752,0
14472252,0
14472265,1.6635
14488338,0
14536311,10.5947
14566576,14.6719
14658892,0
14762770,4.6535
14803196,6.2848
14828580,3.5813
33696863,14.9746
33715572,7.2158
14989178,8.5798
18051305,0
18115532,0
18121616,0
18121664,0
18154713,1.7208
18170441,8.753
18218603,3.6225
1997596,3.2964
2109987,0
2230531,3.4671
3283109,0
33996891,15.0454
26104337,0.0361
28368599,0
28368720,0
28368978,0
28381752,0
28381753,0
28406996,0
28415488,0
28415494,0
28415495,0
28423053,0
28424699,0
28424813,0
28424846,0
28425589,0
28425781,0
28425784,0
28426104,0
28426612,0
28430902,0
28430911,0
28431096,0
28431110,0
28431143,0
28431765,0
28432392,0
28433125,0
28433131,0
28438142,0
28453113,0
28467027,0
28467532,0
28467740,0
28469360,0
28476237,0
28479077,0
28479274,0
28504818,0
28516718,0
28522621,0
28522962,0
28525607,0
28531655,0
28550164,0
28550830,0
28557277,0
28567989,0
28568061,0
28569541,0
28569703,0
28570034,0
28570052,0
28571346,0
28572522,0
28586822,0
28588820,0
28600341,0
28607037,0
28630856,0
28637108,0
28639209,0
28641311,0
28642900,0
28646272,0
28650259,0
28650295,0
28690373,0
28711213,0
28727748,0
28727789,0
28727807,0
28727813,0
28727814,0
28727823,0
28728917,0
28735063,0
28735181,0
28736122,0
28741494,0
28741817,0
28773950,0
28805709,0
28811659,0
28812224,0
28812373,0
28817163,0
28843368,0
28843381,0
28859314,0
28862771,0
28864933,0
28880948,0
28881827,0
28889917,0
28906243,0
28911590,0
28927722,0
28928216,0
28975535,0
28975539,0
28975696,0
28975758,0
29018939,0
29018956,0
29023247,0
29023329,0
29023356,0
29031959,0
29969347,0
29969360,0
29969386,0
29969452,0
29975174,0
29977462,0
29977470,0
29977501,0
29977502,0
29977503,0
29977663,0
29978046,0
29979140,0
29979259,0
29979311,0
29979354,0
30071131,0
30087417,0
30110703,0
30120031,0
30120350,0
30120984,0
30121446,0
30132205,0
30154662,0
30154898,0
30160133,0
30162274,0
30162916,0
30165883,0
30165890,0
30165900,0
30177095,0
30183402,0
30183706,0
30184984,0
30189084,0
30189096,0
30197730,0
30202178,0
30202219,0
30202237,0
30229707,0
30234493,0
30234682,0
30235861,0
30241950,0
30241953,0
30243208,0
30273646,0
30291737,0
30291885,0
30291956,0
30338076,0
30338407,0
30338411,0
30338413,0
30338415,0
30338421,0
30338585,0
30338586,0
30338588,0
30338593,0
30338594,0
30338599,0
30338604,0
30353270,0
30354115,0
30355166,0
30359138,0
30359198,0
30359308,0
30360098,0
30372162,0
30376058,0
30382126,0
30404812,0
30404813,0
30409604,0
30413706,0
30413946,0
30413955,0
30413956,0
30427733,0
30427775,0
30427780,0
30427782,0
30427783,0
30427792,0
30427798,0
30428080,0
30428179,0
30428326,0
30428617,0
30444765,0
30444872,0
30444957,0
30452208,0
30453085,0
30454305,0
30509295,0
30509512,0
30509552,0
30509563,0
30509565,0
30509566,0
30510779,0
30527751,0
30527754,0
30527773,0
30536741,0
30536742,0
30536748,0
30536752,0
30537002,0
30551141,0
30551471,0
30553613,0
30555638,0
30555658,0
30555823,0
30570735,0
30571163,0
30594317,0
30615095,0
30616807,0
30616808,0
30617182,0
30617191,0
30617350,0
30617668,0
30655823,0
30656248,0
30661116,0
30661720,0
30662153,0
30662625,0
30669847,0
30669924,0
30669927,0
30669930,0
30689069,0
30689071,0
30689304,0
30713039,0
30721435,0
30735347,0
30749298,0
30749301,0
30749328,0
30749344,0
30749740,0
30755545,0
30769053,0
30783505,0
30783513,0
30783839,0
30783853,0
30798943,0
30800023,0
31740472,0
31773438,0
31773465,0
31773471,0
31773797,0
31792160,0
31792271,0
31792272,0
31792273,0
31792274,0
31792275,0
31792276,0
31792277,0
31792278,0
31792279,0
31792280,0
31792281,0
31792282,0
31792283,0
31792284,0
31792285,0
31792286,0
31792287,0
31792288,0
31792289,0
31870895,0
31871137,0
31871292,0
31871302,0
31896900,0
31911017,0
31911431,0
31935200,0
31952121,0
31954497,0
31966161,0
31966207,0
31976333,0
31986243,0
32015244,0
32022998,0
32029401,0
32047066,0
32048141,0
32054281,0
32054286,0
32054287,0
32054288,0
32054289,0
32055650,0
32055663,0
32071769,0
32071847,0
32071848,0
32072141,0
32072231,0
32080359,0
32080974,0
32094133,0
32094152,0
32094160,0
32094318,0
32112082,0
32132415,0
32132424,0
32132425,0
32132431,0
32132437,0
32132439,0
32132442,0
32132446,0
32132455,0
32132486,0
32132665,0
32132671,0
32134662,0
32134671,0
32134706,0
32137870,0
32138984,0
32142492,0
32158565,0
32158850,0
32160485,0
32164104,0
32164193,0
32164195,0
32164198,0
32164207,0
32179408,0
32179680,0
32179693,0
32208666,0
32209630,0
32210744,0
32212952,0
32212996,0
32223866,0
32229039,0
32261660,0
32261838,0
32261869,0
32262032,0
32262057,0
32276815,0
32277522,0
32277636,0
32303669,0
32322555,0
32322559,0
32342912,0
32356811,0
32357612,0
32375724,0
32375728,0
32386453,0
32386556,0
32387314,0
32387609,0
32391493,0
32392827,0
32132477,0
32132478,0
32132484,0
32132487,0
32158544,0
32261893,0
32859496,0
32886284,0
32973161,0
33059649,0
34326926,6.4697
28978337,0
29183312,8.0005
29197086,13.9402
29316887,6.8208
29316935,11.2312
29316888,3.6477
29846619,8.8667
28805861,0
28805876,0
28805882,0
28806109,0
28806122,0
28806636,0
28806643,0
28808395,0
28808475,0
28808478,0
28808488,0
28808777,0
28811630,0
28811636,0
28811639,0
28814610,0
28923805,0
28962609,0
28976121,0
28977246,0
29032083,0
29045293,0
29045388,0
29045402,0
29060053,0
29060060,0
29060094,0
29060335,0
29075775,0
29077012,0
29078277,0
29088655,0
29088770,0
29096507,0
29112869,0
29117682,0
29124979,0
29125031,0
29135375,0
29143257,0
29144483,0
29156057,0
29156059,0
29156130,0
29161290,0
29161325,0
29163722,0
29163911,0
29164416,0
29167437,0
30839340,0
30857413,0
31697632,0
31697634,0
30656179,0
30656316,0
30656353,0
30657370,0
30657371,0
30658331,0
30658676,0
30658696,0
30800050,0
30800191,0
30801291,0
30804651,0
30857825,0
30876970,0
30883032,0
30890792,0
30890828,0
30892180,0
30896455,0
30897007,0
30898039,0
30898199,0
30904008,0
30912124,0
30912190,0
30912733,0
30912734,0
30914612,0
30927827,0
30940002,0
30940012,0
30940014,0
30940015,0
30940094,0
30940259,0
30940317,0
30948854,0
30948942,0
30949062,0
30949187,0
30949191,0
30992972,0
30995773,0
30995782,0
31016666,0
31016669,0
31016710,0
31016714,0
31037852,0
31057341,0
31077981,0
31081412,0
31081425,0
31081481,0
31081906,0
31086451,0
31086517,0
31086906,0
24209510,0
24297689,0
24325482,0
2789802,30.0429
24294297,11.9153
24634233,3.477
24687292,11.8448
24739705,19.0028
24986928,12.1003
24908444,14.0028
24337751,0
24378935,0
24394318,0
24410890,0
24546900,0
24561083,0
24580280,0
24605842,0
24617476,0
24634280,0
24699792,0
24734738,0
24745402,0
24759403,0
24771715,0
24784594,0
24784623,0
24806503,0
24854531,0
24931556,0
24961799,0
24967061,0
24967686,0
24971271,0
25011593,0
25013497,0
25077828,0
25077830,0
25125732,0
25159583,0
24363568,0
23848151,0
24825774,0
24948246,0
25069882,0
25077838,0
23910219,0
31089816,0
31090178,0
31099292,0
31099297,0
31100970,0
31118402,0
31118555,0
31118805,0
31118977,0
31119019,0
31119053,0
31141688,0
31159626,0
31159629,0
31159642,0
31160432,0
31160458,0
31203802,0
31204216,0
31235943,0
31235945,0
31236386,0
31236638,0
31236786,0
31236791,0
31237540,0
31254029,0
31254158,0
31254440,0
31277502,0
31277611,0
31277834,0
31277836,0
31277844,0
31277847,0
31277851,0
31277857,0
31277861,0
31277862,0
31277863,0
31277866,0
31277872,0
31277874,0
31277879,0
31277890,0
31277911,0
31278111,0
31278253,0
31278264,0
31278295,0
31280725,0
31280783,0
31297459,0
31297592,0
31310768,0
31311911,0
31330804,0
31331233,0
31334366,0
31350600,0
31356546,0
31362289,0
31362304,0
31383320,0
31383415,0
31383420,0
31383421,0
31391568,0
31391571,0
31391572,0
31391574,0
31391575,0
31391577,0
31391633,0
31391635,0
31391739,0
31391741,0
31391745,0
31391754,0
31391757,0
31391761,0
31391766,0
31391866,0
31402363,0
31402422,0
31418782,0
31434063,0
31452493,0
31470921,0
31470942,0
31470962,0
31471098,0
31471120,0
31517547,0
31544736,0
31547252,0
31547549,0
31547550,0
31562113,0
31562121,0
31562548,0
31562914,0
31562952,0
31563546,0
31612457,0
31642402,0
31643199,0
31644134,0
31644137,0
31644607,0
31644949,0
31644976,0
31659638,0
31659710,0
31674140,0
31674170,0
31674180,0
31697628,0
31697642,0
31710570,0
31710898,0
31710903,0
31710909,0
31725434,0
31725446,0
31725447,0
31726823,0
31726890,0
31726899,0
31730857,0
31735991,0
31760965,0
31763365,0
31763792,0
31773573,0
31773676,0
31792291,0
31809040,0
31809050,0
31824735,0
31840123,0
31362311,0
31391863,0
33506830,10.1888
33506843,4.5643
33506851,14.8796
33514825,0
33515000,7.194
33515027,0
33541796,4.4968
3579834,31.3026
14035767,0
14035771,0
14035799,0
2114190,0
2505768,7.9489
2778619,0
3543858,0
3590640,0
3590656,0
3770001,0
19609510,9.0794
19609524,0
19615991,5.3626
19829299,9.5264
19837889,0
19838623,0
19847433,12.7749
19879218,0
19966914,9.9225
19847297,0
20039645,9.3742
20121564,12.5647
20186570,9.4044
20218224,15.6556
20227692,12.6527
20291716,9.3935
20504305,1.7274
20504309,5.6204
20504317,1.1784
20516296,12.5851
20541139,14.3397
20541742,9.7202
20541790,9.5394
20541805,7.7165
20568304,14.368
20579683,9.485
20580910,7.1695
20700664,9.5504
20714726,3.7674
20740913,7.1792
20801981,9.651
20847971,12.5418
20937555,9.7556
20970591,0
20971694,7.3705
20972559,0
20998660,7.3493
21006788,0
21191426,7.597
21191708,9.7712
21193576,0
21205756,3.3534
21218689,3.8198
21235734,7.595
21268070,5.8557
21268702,7.5531
21293766,10.1598
21302337,4.141
21314154,7.5938
21333813,2.9544
21347858,8.5299
21372763,1.9732
21413063,0
21436546,9.5643
21543429,12.5262
21591561,7.5654
21630552,0
21687717,0
21687758,0
21714388,8.7511
21878690,6.8063
21927748,4.0117
21927759,9.5431
21942347,4.0133
21959199,7.7994
22067856,9.4785
22148611,14.8414
22177987,1.7972
22187432,0
25250359,12.8361
25259886,0
25126061,0
25388424,6.8005
25399683,10.5774
25375377,5.5278
25507388,0
25768913,2.8534
25867630,0
19958806,0
20568288,0
21318205,0
21580488,0
21714387,0
22072486,0
25445420,0
25749507,0
20343295,0
18270685,0
18467101,0
19485440,0
19486544,0
19550005,0
19688784,0
19736339,0
19740428,0
19741920,0
19742926,0
19920621,0
19989574,0
19989931,0
19990752,0
20028805,0
20185418,0
20190302,0
20191222,0
20225360,0
20249968,0
20323647,0
20329473,0
20413169,0
20558150,0
20568148,0
20568154,0
20645492,0
20648944,0
20649804,0
20650429,0
20662490,0
20678983,0
20678999,0
20871276,0
20872133,0
20872472,0
20880655,0
20978210,0
20996270,0
21008699,0
21019966,0
21023334,0
21076284,0
21084012,0
21084098,0
21235021,0
21268027,0
21326688,0
21341906,0
21445337,0
21581076,0
21600412,0
21639956,0
21664354,0
21723763,0
21731979,0
21783981,0
21858655,0
21917833,0
29183315,0
29183423,0
29183433,0
29183745,0
29184702,0
29208244,0
29208683,0
29235861,0
29235873,0
29235874,0
29235949,0
28896644,7.7747
28954703,4.7747
28957559,10.9532
28958478,7.8565
29156235,3.6228
29156236,7.7249
29161315,7.5657
29168997,11.1232
29569089,11.2305
29034493,0
29036674,0
29162746,0
29162756,0
29162867,0
29162936,0
29167452,0
29167828,0
29167832,0
29168070,0
29196263,0
29243957,0
29244124,0
29246790,0
29263791,0
29267350,0
29275025,0
29275049,0
29275090,0
29275105,0
29275330,0
29277759,0
29279299,0
29286794,0
29286824,0
29316732,0
29316733,0
29317257,0
29329326,0
29330148,0
29337219,0
29348795,0
29348866,0
29372958,0
29372998,0
29392171,0
29392185,0
29425981,0
29431065,0
29432390,0
29432406,0
29432407,0
29432418,0
29432420,0
29432424,0
29432426,0
29432428,0
29432443,0
29458599,0
29463705,0
21983268,0
21989920,0
21989923,0
22015072,0
22031845,0
22178037,0
22187510,0
25219061,0
25250200,0
25260159,0
25260898,0
25269719,0
25279063,0
25290587,0
25302417,0
25324361,0
25344655,0
25350624,0
25350644,0
25385123,0
25389327,0
25399908,0
25473377,0
25485819,0
25546069,0
25546071,0
25548650,0
25584912,0
25608213,0
25619402,0
25621328,0
25637600,0
25637716,0
25638999,0
25693578,0
25793055,0
25816281,0
25858337,0
25858591,0
25859628,0
25867605,0
25883517,0
25907154,0
25907934,0
25949388,0
25949449,0
25949483,0
25962687,0
25962695,0
25972944,0
25972947,0
26032090,0
26036134,0
26044498,0
21817095,0
29559193,0
29559216,0
29559223,0
29560239,0
29560281,0
29560300,0
29560312,0
29569888,0
29569926,0
29570031,0
29571281,0
29593653,0
29670732,0
29796847,0
29797436,0
29800893,0
29802595,0
29810518,0
29810538,0
29811178,0
29812889,0
29816638,0
29819634,0
29824221,0
29843902,0
29843912,0
29846615,0
29846629,0
29846632,0
29846633,0
29846635,0
29852370,0
29852729,0
29879966,0
29880117,0
29883525,0
29884724,0
29885454,0
29886715,0
29888994,0
29891262,0
29891263,0
29913123,0
29931338,0
29968660,0
29968897,0
29968990,0
29969450,0
29989580,0
29989728,0
29990272,0
30037254,0
30055567,0
30071100,0
30071101,0
33774125,29.7833
33775155,11
33782925,8.422
29569509,0
29569924,0
29570021,0
29574849,0
33823996,29.8028
33833710,14.9057
33849207,7.2777
1628530,1.5629
3283109,0
2794510,0.1972
3218964,0.6278
3443212,0.8917
3635990,1.122
2797412,0.0444
4252555,13.3152
10127591,2.2964
3748825,1.1587
1043164,23.9712
11153960,3.1273
11548492,3.4063
11892899,3.6463
11893513,14.4293
11978536,10.3982
12480900,5.2863
12760369,10.4965
12987195,4.1185
13026367,5.7731
13251530,0
13468942,0
13765350,5.9238
14017909,0
14269145,0.0111
14287562,3.4068
14305331,0.0194
14329612,0.0333
2789802,30.0429
1975334,13.619
28896644,7.7747
28954703,4.7747
28957559,10.9532
28958478,7.8565
28978337,0
29316887,6.8208
29316935,11.2312
29316888,3.6477
30202203,3.7822
30202205,4.3251
30132236,11.4275
30147216,13.9461
30189980,7.3208
30166518,4.6108
30202342,8.4812
30258699,5.7335
30319372,0
30298923,8.3961
30319373,11.6831
30319374,14.1798
30319375,10.3069
30319419,10.0502
30509292,0
31871123,0
23927007,6.9741
23930870,11.7893
24160871,19.0028
24306146,1.9767
24325490,0
24294297,11.9153
24397992,7.0229
24632856,4.8316
24634233,3.477
24687292,11.8448
24739705,19.0028
24739706,0
24986928,12.1003
26005934,7.376
26104337,0.0361
23982795,0
24908444,14.0028
24325518,0
24346743,0
24381044,0
24506774,0
32403593,29.4667
32445972,8.4099
32467345,0
32469946,11.7238
32542379,0
32559416,0
32582422,5.9342
32590357,11.7106
32619076,6.0974
32621641,9.2207
32660709,14.0226
32729235,29.5389
32772123,6.1495
32772172,11.767
32778128,8.2087
32778132,4.7937
32778130,4.3023
32880325,11.7728
32897514,0
32912180,0
32925444,0
32957967,0
32982421,0
33029517,39.6111
33307878,8.5867
33361529,7.1278
33361612,14.8986
33419349,0
23848151,0
23876188,0
23889933,0
23918323,0
24040810,0
24140930,0
24151241,0
24209510,0
24297689,0
24325482,0
24337751,0
24378935,0
24394318,0
24410890,0
31792290,4.1981
31792560,8.3133
31792562,11.7162
31871019,6.6966
31893429,14.4923
31992533,8.1131
31992677,2.9408
31992678,2.3047
32321138,0
32322182,7.9831
32322291,11.8269
32322316,6.8965
32352034,5.2398
28805861,0
28805876,0
28805882,0
28806109,0
28806122,0
28806636,0
28806643,0
28808395,0
28808475,0
28808478,0
28808488,0
28808777,0
28811630,0
28811636,0
28811639,0
28814610,0
28923805,0
28962609,0
28976121,0
28977246,0
29032083,0
29034493,0
29036674,0
29045293,0
29045388,0
24546900,0
24561083,0
24580280,0
24605842,0
24617476,0
24634280,0
24699792,0
24734738,0
24745402,0
24759403,0
24771715,0
24784594,0
24784623,0
24806503,0
24825774,0
24854531,0
24931556,0
24948246,0
24961799,0
24967061,0
24967686,0
24971271,0
25011593,0
25013497,0
25069882,0
25077828,0
25077830,0
25077838,0
25125732,0
25159583,0
26138212,0
26162257,0
26162281,0
18358876,0
18359768,0
18433523,11.6732
18360411,0
18463798,0
18524906,9.2328
18925042,0
19277114,0.7611
19317578,0
19303781,2.23
19388068,0
19493471,14.1854
19289245,5.3558
19433655,12.5943
19442930,7.4008
19280605,12.5981
19315827,9.218
19482754,0
18531966,0
18762384,0
29183312,8.0005
29156235,3.6228
29156236,7.7249
32385813,0
32391573,0
32392500,0
32429021,0
32430119,0
32440353,0
32456108,0
32476296,0
32476329,0
32476331,0
14248539,0
14248043,0
14374388,3.8133
14829250,8.144
14921295,0
14942880,8.4514
14917564,0
14931777,0
14916142,0
14872113,0
14032741,0
22163478,9.5484
22282010,0
32476344,0
32476353,0
32476354,0
32505656,0
13490806,0
13486424,0
32505716,0
32555435,0
29045402,0
29060053,0
29060060,0
29060094,0
29060335,0
29075775,0
29077012,0
29078277,0
29088655,0
29088770,0
29096507,0
29112869,0
29124979,0
29125031,0
29135375,0
29144483,0
29156057,0
29156059,0
29156130,0
29161290,0
29161325,0
29162756,0
29162867,0
29162936,0
29163722,0
29163911,0
29164416,0
29167437,0
29167452,0
29167828,0
29167832,0
27425162,14.4848
27425186,0
27547920,7.5543
27676016,0
27699266,0
27308084,3.4243
27308094,6.1123
27808064,0
28028748,4.8302
29348795,0
29425981,0
29431065,0
29432390,0
29432406,0
29432407,0
29432418,0
29432420,0
29432424,0
29432426,0
29432428,0
29432443,0
29458599,0
29463705,0
29969347,0
29969360,0
29969386,0
29969452,0
29975174,0
29977462,0
29977470,0
29977501,0
29977502,0
29977503,0
29977663,0
29978046,0
29979140,0
29979259,0
29979311,0
29979354,0
30071131,0
30087417,0
30110703,0
30120031,0
30120350,0
30120984,0
30121446,0
30132205,0
30154662,0
30154898,0
30160133,0
30162274,0
30162916,0
30165883,0
30165890,0
30165900,0
30177095,0
30183402,0
30183706,0
32617792,0
32617818,0
32619688,0
32619709,0
32620531,0
32620595,0
32640575,0
32646763,0
32647450,0
32656990,0
32699541,0
32699584,0
32700751,0
32700977,0
32728990,0
32728994,0
32728995,0
32733780,0
32744243,0
32785887,0
32786089,0
32786316,0
32859496,0
32886284,0
32973161,0
26323105,8.2442
26733343,7.2183
26733344,3.0717
26979575,3.1908
26969856,10.9236
26969857,7.4629
26979578,4.803
27212579,0
27128583,0
27201430,13.8274
27203201,8.9722
27288676,1.2791
27288677,2.9657
26151641,6.4008
26733346,3.6426
27204848,10.9793
29353048,13.6603
29333825,7.6263
27997227,3.848
28234319,3.4946
28285321,11.0699
28302176,11.0583
28349127,15.6418
28348772,0
28369608,0
28369639,0
28424698,6.8687
28477662,0
28489548,11.1549
28513387,0
28534173,8.2423
28650299,3.4203
28859305,7.778
28941180,7.382
28941524,5.3301
27329225,0
27329308,0
27329347,0
27329485,0
27329554,0
27329869,0
27356632,0
27356817,0
27356890,0
27356891,0
27358143,0
27359023,0
27360174,0
27360180,0
27360315,0
27390068,0
27390133,0
27426653,0
27447882,0
27448243,0
27476396,0
27503758,0
27504365,0
27547948,0
27549700,0
27557737,0
27574805,0
27574807,0
27578747,0
27592671,0
27593339,0
27594093,0
27619969,0
27619985,0
27620001,0
27620005,0
27620007,0
27622081,0
27623499,0
27623742,0
27624361,0
27624404,0
27624406,0
27624586,0
27655868,0
27657766,0
27682120,0
27682161,0
27699222,0
27699259,0
27699263,0
27699319,0
27699322,0
30184984,0
30189084,0
30189096,0
30197730,0
30202178,0
30202219,0
30202237,0
30229707,0
30234493,0
30234682,0
30235861,0
30241950,0
30241953,0
30243208,0
30273646,0
30291737,0
30291885,0
30291956,0
30338076,0
30338407,0
30338411,0
30338413,0
30338415,0
30338421,0
30338585,0
30338586,0
30338588,0
30338593,0
30338594,0
30338599,0
30338604,0
30353270,0
30354115,0
30355166,0
30359138,0
30359198,0
30359308,0
30360098,0
30372162,0
30376058,0
30382126,0
30404812,0
30404813,0
30409604,0
30413706,0
30413946,0
30413955,0
30413956,0
30427733,0
30427775,0
30427780,0
30427782,0
30427783,0
30427792,0
30427798,0
30428080,0
30428179,0
30428326,0
30428617,0
30444765,0
30444872,0
30444957,0
30452208,0
30453085,0
30454305,0
30509295,0
30509512,0
30509552,0
30509563,0
30509565,0
30509566,0
30510779,0
30527751,0
30527754,0
30527773,0
30536741,0
30536742,0
30536748,0
30536752,0
30537002,0
30551141,0
30551471,0
30553613,0
30555638,0
30555658,0
30555823,0
30570735,0
30571163,0
30594317,0
30615095,0
30616807,0
30616808,0
30617182,0
30617191,0
30617350,0
30617668,0
30655823,0
30656248,0
30661116,0
30661720,0
30662153,0
30662625,0
30669847,0
30669924,0
30669927,0
30669930,0
30689069,0
30689071,0
30689304,0
30713039,0
30721435,0
30735347,0
30749298,0
30749301,0
30749328,0
30749344,0
30749740,0
30755545,0
30769053,0
30783505,0
30783513,0
30783839,0
30783853,0
30798943,0
30800023,0
31740472,0
31773438,0
31773465,0
31773471,0
31773797,0
31792160,0
31792271,0
31792272,0
31792273,0
31792274,0
31792275,0
31792276,0
31792277,0
31792278,0
33059649,0
33506830,10.1888
33506843,4.5643
33506851,14.8796
33514825,0
33515000,7.194
33515027,0
33541796,4.4968
33696863,14.9746
33715572,7.2158
29161315,7.5657
29168997,11.1232
29197086,13.9402
29569089,11.2305
29846619,8.8667
18535610,0
18763184,0
18770847,0
18891695,0
18906308,0
18962886,0
18995430,0
18995757,0
19196590,0
19196622,0
19207693,0
19255262,0
29117682,0
31792279,0
31792280,0
31792281,0
31792282,0
31792283,0
31792284,0
31792285,0
31792286,0
31792287,0
31792288,0
31792289,0
31870895,0
31871137,0
31871292,0
31871302,0
31896900,0
31911017,0
31911431,0
31935200,0
31952121,0
31954497,0
31966161,0
31966207,0
29524352,3.7169
29580449,0
29707456,11.044
29768084,13.4616
25973204,0
25973208,0
25974555,0
25974596,0
25976413,0
25976415,0
25981029,0
26162635,0
26173981,0
26190981,0
29143257,0
29162746,0
29168070,0
29183315,0
29183423,0
29183433,0
29183745,0
29184702,0
29196263,0
29208244,0
29208683,0
29235861,0
29235873,0
29235874,0
29235949,0
31976333,0
31986243,0
32015244,0
32022998,0
32029401,0
32047066,0
32048141,0
32054281,0
32054286,0
32054287,0
32054288,0
32054289,0
32055650,0
32055663,0
32071769,0
32071847,0
32071848,0
32072141,0
32072231,0
32080359,0
32080974,0
32094133,0
26210485,0
26258113,0
26259462,0
26259493,0
26259547,0
26259577,0
26275629,0
26275967,0
26276233,0
26276313,0
26296737,0
26323078,0
26353324,0
26391524,0
26406916,0
26406954,0
32094152,0
32094160,0
32094318,0
32112082,0
32132415,0
32132424,0
32132425,0
32132431,0
32132437,0
32132439,0
32132442,0
32132446,0
32132455,0
32132486,0
32132665,0
32132671,0
32134662,0
32134671,0
32134706,0
32137870,0
32138984,0
32142492,0
32158565,0
32158850,0
32160485,0
32164104,0
32164193,0
32164195,0
32164198,0
32164207,0
32179408,0
32179680,0
32179693,0
32208666,0
32209630,0
32210744,0
32212952,0
32212996,0
32223866,0
32229039,0
32261660,0
32261838,0
32261869,0
32262032,0
32262057,0
32276815,0
32277522,0
32277636,0
32303669,0
32322555,0
32322559,0
32342912,0
32356811,0
32357612,0
32375724,0
32375728,0
32386453,0
32386556,0
32387314,0
32387609,0
32391493,0
32392827,0
32132477,0
24363568,0
23910219,0
32132478,0
32132484,0
32132487,0
32158544,0
32261893,0
33996891,15.0454
34326926,6.4697
34348273,15.137
34354518,10.3848
34354553,7.3847
34601952,0
27699331,0
27699332,0
27699337,0
27699359,0
27699364,0
27699366,0
27715570,0
27715625,0
27715838,0
27716050,0
27742730,0
27743562,0
27755114,0
27756678,0
27763990,0
27767659,0
27776962,0
26407232,0
26407577,0
26430002,0
26478423,0
26492375,0
26504231,0
26504522,0
26519086,0
26519263,0
26519706,0
26529318,0
26529513,0
26531191,0
27776966,0
27777146,0
27777175,0
27777282,0
27777479,0
27777544,0
27777580,0
27777594,0
27777746,0
27777782,0
27779922,0
27781198,0
27783525,0
27785328,0
27792839,0
27808418,0
27808905,0
27809292,0
26551184,0
26552677,0
26552699,0
26552741,0
26552754,0
26552799,0
26552913,0
26553978,0
26566585,0
26566990,0
26627184,0
26643991,0
26683598,0
27822017,0
27822655,0
27832511,0
27832929,0
27834889,0
27835560,0
27835925,0
27918609,0
27920410,0
27920428,0
27942097,0
27942106,0
27955526,0
27956106,0
27961186,0
28021054,0
28028743,0
28028747,0
28028779,0
26700804,0
26700823,0
26700829,0
26703965,0
26733317,0
26807283,0
26846426,0
26848298,0
26875140,0
26875143,0
26901629,0
26937856,0
26967216,0
26969399,0
26969412,0
26979359,0
28032669,0
28032827,0
28037438,0
28041564,0
28053981,0
28053995,0
28054053,0
28058612,0
28073293,0
28095596,0
28095692,0
28097367,0
28098488,0
28100029,0
28113558,0
28113596,0
28114421,0
28118860,0
27018497,0
27018530,0
27018534,0
27018722,0
27018726,0
27018737,0
27018941,0
27019857,0
27019863,0
27019873,0
27020213,0
27020218,0
27020504,0
27020750,0
27020769,0
27025209,0
27035640,0
27035834,0
27047801,0
28118866,0
28124440,0
28124464,0
28124490,0
28124818,0
28124822,0
28125340,0
28125460,0
28125605,0
28125631,0
28125632,0
28125635,0
28148905,0
28161916,0
28162118,0
28164159,0
28164180,0
28164198,0
28164209,0
27109417,0
27130186,0
27131790,0
27142820,0
27142821,0
27142822,0
27154641,0
27167970,0
27168191,0
27212652,0
27212654,0
28179751,0
28191168,0
28203706,0
28203756,0
28204630,0
28205196,0
28205885,0
28207936,0
28215968,0
28233998,0
28250931,0
28258886,0
28267322,0
28273306,0
28273587,0
28273827,0
28301866,0
28301882,0
28301930,0
28301940,0
28302175,0
28302614,0
28325731,0
28333241,0
28334216,0
28338606,0
29243957,0
29244124,0
29246790,0
29263791,0
29267350,0
