Valoren,Morningstar Credit Rating,Rating
28250931,A,8
28258886,A,8
28267322,A,8
28273306,A,8
28273587,A,8
28273827,A,8
28301866,A,8
28301882,A,8
28301930,A,8
28301940,A,8
28302175,A,8
28302614,A,8
28325731,A,8
28333241,A,8
28334216,A,8
28338606,A,8
28342381,A,8
28348970,A,8
28348980,A,8
28349027,A,8
28349121,A,8
28349125,A,8
28349495,A,8
34354518,A,8
34354553,A,8
34601952,A,8
25981029,A,8
26162635,A,8
26173981,A,8
26190981,A,8
26210485,A,8
26258113,A,8
26259462,A,8
26259493,A,8
26259547,A,8
26259577,A,8
26275629,A,8
26275967,A,8
19317578,A,8
29768084,A,8
26276233,A,8
26276313,A,8
26296737,A,8
26323078,A,8
26353324,A,8
26391524,A,8
26406916,A,8
26406954,A,8
26407232,A,8
26407577,A,8
26430002,A,8
26478423,A,8
26492375,A,8
26504231,A,8
26504522,A,8
26519086,A,8
26519263,A,8
26519706,A,8
26529318,A,8
26529513,A,8
26531191,A,8
26551184,A,8
26552677,A,8
26552699,A,8
26552741,A,8
26552754,A,8
26552799,A,8
26552913,A,8
26553978,A,8
26566585,A,8
26566990,A,8
26627184,A,8
26643991,A,8
26683598,A,8
26700804,A,8
26700823,A,8
26700829,A,8
26703965,A,8
26733317,A,8
26807283,A,8
26846426,A,8
26848298,A,8
26875140,A,8
26875143,A,8
26901629,A,8
26937856,A,8
26967216,A,8
26969399,A,8
26969412,A,8
26979359,A,8
27018497,A,8
27018530,A,8
27018534,A,8
27018722,A,8
27018726,A,8
27018737,A,8
27018941,A,8
27019857,A,8
27019863,A,8
32445972,A,8
32912180,A,8
32957967,A,8
32982421,A,8
33307878,A,8
33361529,A,8
33419349,A,8
32385813,A,8
32391573,A,8
32392500,A,8
32429021,A,8
32430119,A,8
32440353,A,8
32456108,A,8
32476296,A,8
13490806,A,8
13486424,A,8
31740477,A,8
31740480,A,8
27019873,A,8
27020213,A,8
27020218,A,8
27020504,A,8
27020750,A,8
27020769,A,8
27025209,A,8
27035640,A,8
27035834,A,8
27047801,A,8
27109417,A,8
27130186,A,8
27131790,A,8
13098179,A,8
30633426,A,8
30633446,A,8
30633450,A,8
30656159,A,8
30656170,A,8
30704797,A,8
30704825,A,8
30710564,A,8
30711100,A,8
30711899,A,8
30783484,A,8
30784060,A,8
30805043,A,8
30822081,A,8
27142820,A,8
27142821,A,8
27142822,A,8
27154641,A,8
27167970,A,8
27168191,A,8
27212652,A,8
27212654,A,8
27242130,A,8
27242163,A,8
27253463,A,8
33361612,A,8
33029517,A,8
32469946,A,8
32542379,A,8
32559416,A,8
32590357,A,8
32619076,A,8
32621641,A,8
32660709,A,8
32729235,A,8
32772123,A,8
32772172,A,8
32778128,A,8
32778132,A,8
32778130,A,8
32880325,A,8
32897514,A,8
32925444,A,8
27253474,A,8
27253484,A,8
27253489,A,8
27253492,A,8
27253496,A,8
27253515,A,8
27253528,A,8
27256077,A,8
27270285,A,8
27270725,A,8
27274869,A,8
27277011,A,8
27284155,A,8
27285379,A,8
26005934,A,8
26138212,A,8
26162257,A,8
26162281,A,8
32555435,A,8
27288827,A,8
27309027,A,8
27310380,A,8
27355083,A,8
27359024,A,8
27372955,A,8
27373255,A,8
27376239,A,8
27402845,A,8
27416250,A,8
29268732,A,8
29269755,A,8
29354137,A,8
29435621,A,8
29439327,A,8
29440990,A,8
29442074,A,8
29446567,A,8
29454705,A,8
29456165,A,8
29464150,A,8
29464158,A,8
29491416,A,8
29492152,A,8
29492416,A,8
29494612,A,8
29518018,A,8
29518193,A,8
29535291,A,8
29535307,A,8
29558428,A,8
29578144,A,8
29584618,A,8
29592991,A,8
29593002,A,8
29601479,A,8
29601480,A,8
29605428,A,8
29605859,A,8
29607266,A,8
29610012,A,8
29610034,A,8
29666695,A,8
29670350,A,8
29670722,A,8
29670887,A,8
29671004,A,8
29671678,A,8
29672480,A,8
29673533,A,8
29679772,A,8
29679850,A,8
29695833,A,8
29695839,A,8
29707439,A,8
29746726,A,8
29747076,A,8
29763362,A,8
29769895,A,8
29777661,A,8
11321438,A,8
11418305,A,8
11634980,A,8
11640980,A,8
12232748,A,8
12588609,A,8
12675990,A,8
12716596,A,8
12716684,A,8
12759995,A,8
12778459,A,8
12902338,A,8
12892610,A,8
12950183,A,8
13025867,A,8
13087521,A,8
13077674,A,8
32617792,A,8
32617818,A,8
32619688,A,8
32619709,A,8
32620531,A,8
32403593,A,8
32467345,A,8
32582422,A,8
32476329,A,8
32476331,A,8
32476344,A,8
32476353,A,8
32476354,A,8
32505656,A,8
32505716,A,8
32620595,A,8
32640575,A,8
32646763,A,8
32647450,A,8
32656990,A,8
32699541,A,8
32699584,A,8
32700751,A,8
32700977,A,8
32728990,A,8
32728994,A,8
32728995,A,8
32733780,A,8
32744243,A,8
32785887,A,8
32786089,A,8
32786316,A,8
13117729,A,8
13192035,A,8
13374373,A,8
13391696,A,8
13403634,A,8
13517069,A,8
13544604,A,8
13596056,A,8
13675988,A,8
13684405,A,8
13733981,A,8
14035752,A,8
14472252,A,8
14472265,A,8
14488338,A,8
14536311,A,8
14566576,A,8
14658892,A,8
14762770,A,8
14803196,A,8
14828580,A,8
33696863,A,8
33715572,A,8
14989178,A,8
18051305,A,8
18115532,A,8
18121616,A,8
18121664,A,8
18154713,A,8
18170441,A,8
18218603,A,8
1997596,A,8
2109987,A,8
2230531,A,8
3283109,A,8
33996891,A,8
26104337,A,8
28368599,A,8
28368720,A,8
28368978,A,8
28381752,A,8
28381753,A,8
28406996,A,8
28415488,A,8
28415494,A,8
28415495,A,8
28423053,A,8
28424699,A,8
28424813,A,8
28424846,A,8
28425589,A,8
28425781,A,8
28425784,A,8
28426104,A,8
28426612,A,8
28430902,A,8
28430911,A,8
28431096,A,8
28431110,A,8
28431143,A,8
28431765,A,8
28432392,A,8
28433125,A,8
28433131,A,8
28438142,A,8
28453113,A,8
28467027,A,8
28467532,A,8
28467740,A,8
28469360,A,8
28476237,A,8
28479077,A,8
28479274,A,8
28504818,A,8
28516718,A,8
28522621,A,8
28522962,A,8
28525607,A,8
28531655,A,8
28550164,A,8
28550830,A,8
28557277,A,8
28567989,A,8
28568061,A,8
28569541,A,8
28569703,A,8
28570034,A,8
28570052,A,8
28571346,A,8
28572522,A,8
28586822,A,8
28588820,A,8
28600341,A,8
28607037,A,8
28630856,A,8
28637108,A,8
28639209,A,8
28641311,A,8
28642900,A,8
28646272,A,8
28650259,A,8
28650295,A,8
28690373,A,8
28711213,A,8
28727748,A,8
28727789,A,8
28727807,A,8
28727813,A,8
28727814,A,8
28727823,A,8
28728917,A,8
28735063,A,8
28735181,A,8
28736122,A,8
28741494,A,8
28741817,A,8
28773950,A,8
28805709,A,8
28811659,A,8
28812224,A,8
28812373,A,8
28817163,A,8
28843368,A,8
28843381,A,8
28859314,A,8
28862771,A,8
28864933,A,8
28880948,A,8
28881827,A,8
28889917,A,8
28906243,A,8
28911590,A,8
28927722,A,8
28928216,A,8
28975535,A,8
28975539,A,8
28975696,A,8
28975758,A,8
29018939,A,8
29018956,A,8
29023247,A,8
29023329,A,8
29023356,A,8
29031959,A,8
29969347,A,8
29969360,A,8
29969386,A,8
29969452,A,8
29975174,A,8
29977462,A,8
29977470,A,8
29977501,A,8
29977502,A,8
29977503,A,8
29977663,A,8
29978046,A,8
29979140,A,8
29979259,A,8
29979311,A,8
29979354,A,8
30071131,A,8
30087417,A,8
30110703,A,8
30120031,A,8
30120350,A,8
30120984,A,8
30121446,A,8
30132205,A,8
30154662,A,8
30154898,A,8
30160133,A,8
30162274,A,8
30162916,A,8
30165883,A,8
30165890,A,8
30165900,A,8
30177095,A,8
30183402,A,8
30183706,A,8
30184984,A,8
30189084,A,8
30189096,A,8
30197730,A,8
30202178,A,8
30202219,A,8
30202237,A,8
30229707,A,8
30234493,A,8
30234682,A,8
30235861,A,8
30241950,A,8
30241953,A,8
30243208,A,8
30273646,A,8
30291737,A,8
30291885,A,8
30291956,A,8
30338076,A,8
30338407,A,8
30338411,A,8
30338413,A,8
30338415,A,8
30338421,A,8
30338585,A,8
30338586,A,8
30338588,A,8
30338593,A,8
30338594,A,8
30338599,A,8
30338604,A,8
30353270,A,8
30354115,A,8
30355166,A,8
30359138,A,8
30359198,A,8
30359308,A,8
30360098,A,8
30372162,A,8
30376058,A,8
30382126,A,8
30404812,A,8
30404813,A,8
30409604,A,8
30413706,A,8
30413946,A,8
30413955,A,8
30413956,A,8
30427733,A,8
30427775,A,8
30427780,A,8
30427782,A,8
30427783,A,8
30427792,A,8
30427798,A,8
30428080,A,8
30428179,A,8
30428326,A,8
30428617,A,8
30444765,A,8
30444872,A,8
30444957,A,8
30452208,A,8
30453085,A,8
30454305,A,8
30509295,A,8
30509512,A,8
30509552,A,8
30509563,A,8
30509565,A,8
30509566,A,8
30510779,A,8
30527751,A,8
30527754,A,8
30527773,A,8
30536741,A,8
30536742,A,8
30536748,A,8
30536752,A,8
30537002,A,8
30551141,A,8
30551471,A,8
30553613,A,8
30555638,A,8
30555658,A,8
30555823,A,8
30570735,A,8
30571163,A,8
30594317,A,8
30615095,A,8
30616807,A,8
30616808,A,8
30617182,A,8
30617191,A,8
30617350,A,8
30617668,A,8
30655823,A,8
30656248,A,8
30661116,A,8
30661720,A,8
30662153,A,8
30662625,A,8
30669847,A,8
30669924,A,8
30669927,A,8
30669930,A,8
30689069,A,8
30689071,A,8
30689304,A,8
30713039,A,8
30721435,A,8
30735347,A,8
30749298,A,8
30749301,A,8
30749328,A,8
30749344,A,8
30749740,A,8
30755545,A,8
30769053,A,8
30783505,A,8
30783513,A,8
30783839,A,8
30783853,A,8
30798943,A,8
30800023,A,8
31740472,A,8
31773438,A,8
31773465,A,8
31773471,A,8
31773797,A,8
31792160,A,8
31792271,A,8
31792272,A,8
31792273,A,8
31792274,A,8
31792275,A,8
31792276,A,8
31792277,A,8
31792278,A,8
31792279,A,8
31792280,A,8
31792281,A,8
31792282,A,8
31792283,A,8
31792284,A,8
31792285,A,8
31792286,A,8
31792287,A,8
31792288,A,8
31792289,A,8
31870895,A,8
31871137,A,8
31871292,A,8
31871302,A,8
31896900,A,8
31911017,A,8
31911431,A,8
31935200,A,8
31952121,A,8
31954497,A,8
31966161,A,8
31966207,A,8
31976333,A,8
31986243,A,8
32015244,A,8
32022998,A,8
32029401,A,8
32047066,A,8
32048141,A,8
32054281,A,8
32054286,A,8
32054287,A,8
32054288,A,8
32054289,A,8
32055650,A,8
32055663,A,8
32071769,A,8
32071847,A,8
32071848,A,8
32072141,A,8
32072231,A,8
32080359,A,8
32080974,A,8
32094133,A,8
32094152,A,8
32094160,A,8
32094318,A,8
32112082,A,8
32132415,A,8
32132424,A,8
32132425,A,8
32132431,A,8
32132437,A,8
32132439,A,8
32132442,A,8
32132446,A,8
32132455,A,8
32132486,A,8
32132665,A,8
32132671,A,8
32134662,A,8
32134671,A,8
32134706,A,8
32137870,A,8
32138984,A,8
32142492,A,8
32158565,A,8
32158850,A,8
32160485,A,8
32164104,A,8
32164193,A,8
32164195,A,8
32164198,A,8
32164207,A,8
32179408,A,8
32179680,A,8
32179693,A,8
32208666,A,8
32209630,A,8
32210744,A,8
32212952,A,8
32212996,A,8
32223866,A,8
32229039,A,8
32261660,A,8
32261838,A,8
32261869,A,8
32262032,A,8
32262057,A,8
32276815,A,8
32277522,A,8
32277636,A,8
32303669,A,8
32322555,A,8
32322559,A,8
32342912,A,8
32356811,A,8
32357612,A,8
32375724,A,8
32375728,A,8
32386453,A,8
32386556,A,8
32387314,A,8
32387609,A,8
32391493,A,8
32392827,A,8
32132477,A,8
32132478,A,8
32132484,A,8
32132487,A,8
32158544,A,8
32261893,A,8
32859496,A,8
32886284,A,8
32973161,A,8
33059649,A,8
34326926,A,8
28978337,A,8
29183312,A,8
29197086,A,8
29316887,A,8
29316935,A,8
29316888,A,8
29846619,A,8
28805861,A,8
28805876,A,8
28805882,A,8
28806109,A,8
28806122,A,8
28806636,A,8
28806643,A,8
28808395,A,8
28808475,A,8
28808478,A,8
28808488,A,8
28808777,A,8
28811630,A,8
28811636,A,8
28811639,A,8
28814610,A,8
28923805,A,8
28962609,A,8
28976121,A,8
28977246,A,8
29032083,A,8
29045293,A,8
29045388,A,8
29045402,A,8
29060053,A,8
29060060,A,8
29060094,A,8
29060335,A,8
29075775,A,8
29077012,A,8
29078277,A,8
29088655,A,8
29088770,A,8
29096507,A,8
29112869,A,8
29117682,A,8
29124979,A,8
29125031,A,8
29135375,A,8
29143257,A,8
29144483,A,8
29156057,A,8
29156059,A,8
29156130,A,8
29161290,A,8
29161325,A,8
29163722,A,8
29163911,A,8
29164416,A,8
29167437,A,8
30839340,A,8
30857413,A,8
31697632,A,8
31697634,A,8
30656179,A,8
30656316,A,8
30656353,A,8
30657370,A,8
30657371,A,8
30658331,A,8
30658676,A,8
30658696,A,8
30800050,A,8
30800191,A,8
30801291,A,8
30804651,A,8
30857825,A,8
30876970,A,8
30883032,A,8
30890792,A,8
30890828,A,8
30892180,A,8
30896455,A,8
30897007,A,8
30898039,A,8
30898199,A,8
30904008,A,8
30912124,A,8
30912190,A,8
30912733,A,8
30912734,A,8
30914612,A,8
30927827,A,8
30940002,A,8
30940012,A,8
30940014,A,8
30940015,A,8
30940094,A,8
30940259,A,8
30940317,A,8
30948854,A,8
30948942,A,8
30949062,A,8
30949187,A,8
30949191,A,8
30992972,A,8
30995773,A,8
30995782,A,8
31016666,A,8
31016669,A,8
31016710,A,8
31016714,A,8
31037852,A,8
31057341,A,8
31077981,A,8
31081412,A,8
31081425,A,8
31081481,A,8
31081906,A,8
31086451,A,8
31086517,A,8
31086906,A,8
24209510,A,8
24297689,A,8
24325482,A,8
2789802,A,8
24294297,A,8
24634233,A,8
24687292,A,8
24739705,A,8
24986928,A,8
24908444,A,8
24337751,A,8
24378935,A,8
24394318,A,8
24410890,A,8
24546900,A,8
24561083,A,8
24580280,A,8
24605842,A,8
24617476,A,8
24634280,A,8
24699792,A,8
24734738,A,8
24745402,A,8
24759403,A,8
24771715,A,8
24784594,A,8
24784623,A,8
24806503,A,8
24854531,A,8
24931556,A,8
24961799,A,8
24967061,A,8
24967686,A,8
24971271,A,8
25011593,A,8
25013497,A,8
25077828,A,8
25077830,A,8
25125732,A,8
25159583,A,8
24363568,A,8
23848151,A,8
24825774,A,8
24948246,A,8
25069882,A,8
25077838,A,8
23910219,A,8
31089816,A,8
31090178,A,8
31099292,A,8
31099297,A,8
31100970,A,8
31118402,A,8
31118555,A,8
31118805,A,8
31118977,A,8
31119019,A,8
31119053,A,8
31141688,A,8
31159626,A,8
31159629,A,8
31159642,A,8
31160432,A,8
31160458,A,8
31203802,A,8
31204216,A,8
31235943,A,8
31235945,A,8
31236386,A,8
31236638,A,8
31236786,A,8
31236791,A,8
31237540,A,8
31254029,A,8
31254158,A,8
31254440,A,8
31277502,A,8
31277611,A,8
31277834,A,8
31277836,A,8
31277844,A,8
31277847,A,8
31277851,A,8
31277857,A,8
31277861,A,8
31277862,A,8
31277863,A,8
31277866,A,8
31277872,A,8
31277874,A,8
31277879,A,8
31277890,A,8
31277911,A,8
31278111,A,8
31278253,A,8
31278264,A,8
31278295,A,8
31280725,A,8
31280783,A,8
31297459,A,8
31297592,A,8
31310768,A,8
31311911,A,8
31330804,A,8
31331233,A,8
31334366,A,8
31350600,A,8
31356546,A,8
31362289,A,8
31362304,A,8
31383320,A,8
31383415,A,8
31383420,A,8
31383421,A,8
31391568,A,8
31391571,A,8
31391572,A,8
31391574,A,8
31391575,A,8
31391577,A,8
31391633,A,8
31391635,A,8
31391739,A,8
31391741,A,8
31391745,A,8
31391754,A,8
31391757,A,8
31391761,A,8
31391766,A,8
31391866,A,8
31402363,A,8
31402422,A,8
31418782,A,8
31434063,A,8
31452493,A,8
31470921,A,8
31470942,A,8
31470962,A,8
31471098,A,8
31471120,A,8
31517547,A,8
31544736,A,8
31547252,A,8
31547549,A,8
31547550,A,8
31562113,A,8
31562121,A,8
31562548,A,8
31562914,A,8
31562952,A,8
31563546,A,8
31612457,A,8
31642402,A,8
31643199,A,8
31644134,A,8
31644137,A,8
31644607,A,8
31644949,A,8
31644976,A,8
31659638,A,8
31659710,A,8
31674140,A,8
31674170,A,8
31674180,A,8
31697628,A,8
31697642,A,8
31710570,A,8
31710898,A,8
31710903,A,8
31710909,A,8
31725434,A,8
31725446,A,8
31725447,A,8
31726823,A,8
31726890,A,8
31726899,A,8
31730857,A,8
31735991,A,8
31760965,A,8
31763365,A,8
31763792,A,8
31773573,A,8
31773676,A,8
31792291,A,8
31809040,A,8
31809050,A,8
31824735,A,8
31840123,A,8
31362311,A,8
31391863,A,8
33506830,A,8
33506843,A,8
33506851,A,8
33514825,A,8
33515000,A,8
33515027,A,8
33541796,A,8
3579834,A,8
14035767,A,8
14035771,A,8
14035799,A,8
2114190,A,8
2505768,A,8
2778619,A,8
3543858,A,8
3590640,A,8
3590656,A,8
3770001,A,8
19609510,A,8
19609524,A,8
19615991,A,8
19829299,A,8
19837889,A,8
19838623,A,8
19847433,A,8
19879218,A,8
19966914,A,8
19847297,A,8
20039645,A,8
20121564,A,8
20186570,A,8
20218224,A,8
20227692,A,8
20291716,A,8
20504305,A,8
20504309,A,8
20504317,A,8
20516296,A,8
20541139,A,8
20541742,A,8
20541790,A,8
20541805,A,8
20568304,A,8
20579683,A,8
20580910,A,8
20700664,A,8
20714726,A,8
20740913,A,8
20801981,A,8
20847971,A,8
20937555,A,8
20970591,A,8
20971694,A,8
20972559,A,8
20998660,A,8
21006788,A,8
21191426,A,8
21191708,A,8
21193576,A,8
21205756,A,8
21218689,A,8
21235734,A,8
21268070,A,8
21268702,A,8
21293766,A,8
21302337,A,8
21314154,A,8
21333813,A,8
21347858,A,8
21372763,A,8
21413063,A,8
21436546,A,8
21543429,A,8
21591561,A,8
21630552,A,8
21687717,A,8
21687758,A,8
21714388,A,8
21878690,A,8
21927748,A,8
21927759,A,8
21942347,A,8
21959199,A,8
22067856,A,8
22148611,A,8
22177987,A,8
22187432,A,8
25250359,A,8
25259886,A,8
25126061,A,8
25388424,A,8
25399683,A,8
25375377,A,8
25507388,A,8
25768913,A,8
25867630,A,8
19958806,A,8
20568288,A,8
21318205,A,8
21580488,A,8
21714387,A,8
22072486,A,8
25445420,A,8
25749507,A,8
20343295,A,8
18270685,A,8
18467101,A,8
19485440,A,8
19486544,A,8
19550005,A,8
19688784,A,8
19736339,A,8
19740428,A,8
19741920,A,8
19742926,A,8
19920621,A,8
19989574,A,8
19989931,A,8
19990752,A,8
20028805,A,8
20185418,A,8
20190302,A,8
20191222,A,8
20225360,A,8
20249968,A,8
20323647,A,8
20329473,A,8
20413169,A,8
20558150,A,8
20568148,A,8
20568154,A,8
20645492,A,8
20648944,A,8
20649804,A,8
20650429,A,8
20662490,A,8
20678983,A,8
20678999,A,8
20871276,A,8
20872133,A,8
20872472,A,8
20880655,A,8
20978210,A,8
20996270,A,8
21008699,A,8
21019966,A,8
21023334,A,8
21076284,A,8
21084012,A,8
21084098,A,8
21235021,A,8
21268027,A,8
21326688,A,8
21341906,A,8
21445337,A,8
21581076,A,8
21600412,A,8
21639956,A,8
21664354,A,8
21723763,A,8
21731979,A,8
21783981,A,8
21858655,A,8
21917833,A,8
29183315,A,8
29183423,A,8
29183433,A,8
29183745,A,8
29184702,A,8
29208244,A,8
29208683,A,8
29235861,A,8
29235873,A,8
29235874,A,8
29235949,A,8
28896644,A,8
28954703,A,8
28957559,A,8
28958478,A,8
29156235,A,8
29156236,A,8
29161315,A,8
29168997,A,8
29569089,A,8
29034493,A,8
29036674,A,8
29162746,A,8
29162756,A,8
29162867,A,8
29162936,A,8
29167452,A,8
29167828,A,8
29167832,A,8
29168070,A,8
29196263,A,8
29243957,A,8
29244124,A,8
29246790,A,8
29263791,A,8
29267350,A,8
29275025,A,8
29275049,A,8
29275090,A,8
29275105,A,8
29275330,A,8
29277759,A,8
29279299,A,8
29286794,A,8
29286824,A,8
29316732,A,8
29316733,A,8
29317257,A,8
29329326,A,8
29330148,A,8
29337219,A,8
29348795,A,8
29348866,A,8
29372958,A,8
29372998,A,8
29392171,A,8
29392185,A,8
29425981,A,8
29431065,A,8
29432390,A,8
29432406,A,8
29432407,A,8
29432418,A,8
29432420,A,8
29432424,A,8
29432426,A,8
29432428,A,8
29432443,A,8
29458599,A,8
29463705,A,8
21983268,A,8
21989920,A,8
21989923,A,8
22015072,A,8
22031845,A,8
22178037,A,8
22187510,A,8
25219061,A,8
25250200,A,8
25260159,A,8
25260898,A,8
25269719,A,8
25279063,A,8
25290587,A,8
25302417,A,8
25324361,A,8
25344655,A,8
25350624,A,8
25350644,A,8
25385123,A,8
25389327,A,8
25399908,A,8
25473377,A,8
25485819,A,8
25546069,A,8
25546071,A,8
25548650,A,8
25584912,A,8
25608213,A,8
25619402,A,8
25621328,A,8
25637600,A,8
25637716,A,8
25638999,A,8
25693578,A,8
25793055,A,8
25816281,A,8
25858337,A,8
25858591,A,8
25859628,A,8
25867605,A,8
25883517,A,8
25907154,A,8
25907934,A,8
25949388,A,8
25949449,A,8
25949483,A,8
25962687,A,8
25962695,A,8
25972944,A,8
25972947,A,8
26032090,A,8
26036134,A,8
26044498,A,8
21817095,A,8
29559193,A,8
29559216,A,8
29559223,A,8
29560239,A,8
29560281,A,8
29560300,A,8
29560312,A,8
29569888,A,8
29569926,A,8
29570031,A,8
29571281,A,8
29593653,A,8
29670732,A,8
29796847,A,8
29797436,A,8
29800893,A,8
29802595,A,8
29810518,A,8
29810538,A,8
29811178,A,8
29812889,A,8
29816638,A,8
29819634,A,8
29824221,A,8
29843902,A,8
29843912,A,8
29846615,A,8
29846629,A,8
29846632,A,8
29846633,A,8
29846635,A,8
29852370,A,8
29852729,A,8
29879966,A,8
29880117,A,8
29883525,A,8
29884724,A,8
29885454,A,8
29886715,A,8
29888994,A,8
29891262,A,8
29891263,A,8
29913123,A,8
29931338,A,8
29968660,A,8
29968897,A,8
29968990,A,8
29969450,A,8
29989580,A,8
29989728,A,8
29990272,A,8
30037254,A,8
30055567,A,8
30071100,A,8
30071101,A,8
33774125,A,8
33775155,A,8
33782925,A,8
29569509,A,8
29569924,A,8
29570021,A,8
29574849,A,8
33823996,A,8
33833710,A,8
33849207,A,8
1628530,A,8
3283109,A,8
2794510,A,8
3218964,A,8
3443212,A,8
3635990,A,8
2797412,A,8
4252555,A,8
10127591,A,8
3748825,A,8
1043164,A,8
11153960,A,8
11548492,A,8
11892899,A,8
11893513,A,8
11978536,A,8
12480900,A,8
12760369,A,8
12987195,A,8
13026367,A,8
13251530,A,8
13468942,A,8
13765350,A,8
14017909,A,8
14269145,A,8
14287562,A,8
14305331,A,8
14329612,A,8
2789802,A,8
1975334,A,8
28896644,A,8
28954703,A,8
28957559,A,8
28958478,A,8
28978337,A,8
29316887,A,8
29316935,A,8
29316888,A,8
30202203,A,8
30202205,A,8
30132236,A,8
30147216,A,8
30189980,A,8
30166518,A,8
30202342,A,8
30258699,A,8
30319372,A,8
30298923,A,8
30319373,A,8
30319374,A,8
30319375,A,8
30319419,A,8
30509292,A,8
31871123,A,8
23927007,A,8
23930870,A,8
24160871,A,8
24306146,A,8
24325490,A,8
24294297,A,8
24397992,A,8
24632856,A,8
24634233,A,8
24687292,A,8
24739705,A,8
24739706,A,8
24986928,A,8
26005934,A,8
26104337,A,8
23982795,A,8
24908444,A,8
24325518,A,8
24346743,A,8
24381044,A,8
24506774,A,8
32403593,A,8
32445972,A,8
32467345,A,8
32469946,A,8
32542379,A,8
32559416,A,8
32582422,A,8
32590357,A,8
32619076,A,8
32621641,A,8
32660709,A,8
32729235,A,8
32772123,A,8
32772172,A,8
32778128,A,8
32778132,A,8
32778130,A,8
32880325,A,8
32897514,A,8
32912180,A,8
32925444,A,8
32957967,A,8
32982421,A,8
33029517,A,8
33307878,A,8
33361529,A,8
33361612,A,8
33419349,A,8
23848151,A,8
23876188,A,8
23889933,A,8
23918323,A,8
24040810,A,8
24140930,A,8
24151241,A,8
24209510,A,8
24297689,A,8
24325482,A,8
24337751,A,8
24378935,A,8
24394318,A,8
24410890,A,8
31792290,A,8
31792560,A,8
31792562,A,8
31871019,A,8
31893429,A,8
31992533,A,8
31992677,A,8
31992678,A,8
32321138,A,8
32322182,A,8
32322291,A,8
32322316,A,8
32352034,A,8
28805861,A,8
28805876,A,8
28805882,A,8
28806109,A,8
28806122,A,8
28806636,A,8
28806643,A,8
28808395,A,8
28808475,A,8
28808478,A,8
28808488,A,8
28808777,A,8
28811630,A,8
28811636,A,8
28811639,A,8
28814610,A,8
28923805,A,8
28962609,A,8
28976121,A,8
28977246,A,8
29032083,A,8
29034493,A,8
29036674,A,8
29045293,A,8
29045388,A,8
24546900,A,8
24561083,A,8
24580280,A,8
24605842,A,8
24617476,A,8
24634280,A,8
24699792,A,8
24734738,A,8
24745402,A,8
24759403,A,8
24771715,A,8
24784594,A,8
24784623,A,8
24806503,A,8
24825774,A,8
24854531,A,8
24931556,A,8
24948246,A,8
24961799,A,8
24967061,A,8
24967686,A,8
24971271,A,8
25011593,A,8
25013497,A,8
25069882,A,8
25077828,A,8
25077830,A,8
25077838,A,8
25125732,A,8
25159583,A,8
26138212,A,8
26162257,A,8
26162281,A,8
18358876,A,8
18359768,A,8
18433523,A,8
18360411,A,8
18463798,A,8
18524906,A,8
18925042,A,8
19277114,A,8
19317578,A,8
19303781,A,8
19388068,A,8
19493471,A,8
19289245,A,8
19433655,A,8
19442930,A,8
19280605,A,8
19315827,A,8
19482754,A,8
18531966,A,8
18762384,A,8
29183312,A,8
29156235,A,8
29156236,A,8
32385813,A,8
32391573,A,8
32392500,A,8
32429021,A,8
32430119,A,8
32440353,A,8
32456108,A,8
32476296,A,8
32476329,A,8
32476331,A,8
14248539,A,8
14248043,A,8
14374388,A,8
14829250,A,8
14921295,A,8
14942880,A,8
14917564,A,8
14931777,A,8
14916142,A,8
14872113,A,8
14032741,A,8
22163478,A,8
22282010,A,8
32476344,A,8
32476353,A,8
32476354,A,8
32505656,A,8
13490806,A,8
13486424,A,8
32505716,A,8
32555435,A,8
29045402,A,8
29060053,A,8
29060060,A,8
29060094,A,8
29060335,A,8
29075775,A,8
29077012,A,8
29078277,A,8
29088655,A,8
29088770,A,8
29096507,A,8
29112869,A,8
29124979,A,8
29125031,A,8
29135375,A,8
29144483,A,8
29156057,A,8
29156059,A,8
29156130,A,8
29161290,A,8
29161325,A,8
29162756,A,8
29162867,A,8
29162936,A,8
29163722,A,8
29163911,A,8
29164416,A,8
29167437,A,8
29167452,A,8
29167828,A,8
29167832,A,8
27425162,A,8
27425186,A,8
27547920,A,8
27676016,A,8
27699266,A,8
27308084,A,8
27308094,A,8
27808064,A,8
28028748,A,8
29348795,A,8
29425981,A,8
29431065,A,8
29432390,A,8
29432406,A,8
29432407,A,8
29432418,A,8
29432420,A,8
29432424,A,8
29432426,A,8
29432428,A,8
29432443,A,8
29458599,A,8
29463705,A,8
29969347,A,8
29969360,A,8
29969386,A,8
29969452,A,8
29975174,A,8
29977462,A,8
29977470,A,8
29977501,A,8
29977502,A,8
29977503,A,8
29977663,A,8
29978046,A,8
29979140,A,8
29979259,A,8
29979311,A,8
29979354,A,8
30071131,A,8
30087417,A,8
30110703,A,8
30120031,A,8
30120350,A,8
30120984,A,8
30121446,A,8
30132205,A,8
30154662,A,8
30154898,A,8
30160133,A,8
30162274,A,8
30162916,A,8
30165883,A,8
30165890,A,8
30165900,A,8
30177095,A,8
30183402,A,8
30183706,A,8
32617792,A,8
32617818,A,8
32619688,A,8
32619709,A,8
32620531,A,8
32620595,A,8
32640575,A,8
32646763,A,8
32647450,A,8
32656990,A,8
32699541,A,8
32699584,A,8
32700751,A,8
32700977,A,8
