,AdjustmentMethodUsed,ChangeFromLastClose,ChangeFromOpen,CummulativeCashDividend,CummulativeStockDividendRatio,Currency,DataConfidence,Date,Delay,High,Identity,Last,LastClose,Low,Message,Open,Outcome,PercentChangeFromLastClose,PercentChangeFromOpen,Security,SplitRatio,Volume,ISIN
213,SplitAndProportionalCashDividend,0.0684,0.0,1.05,1.0,USD,Valid,1/11/2016,0.0,40.8858,,40.6125,40.5441,40.3292,,40.6125,Success,0.1687,0.0,,1.0,15815238.0,US1912161007
212,SplitAndProportionalCashDividend,0.5274,-0.1758,1.05,1.0,USD,Valid,1/12/2016,0.0,41.4622,,41.1399,40.6125,40.8957,,41.3157,Success,1.2986,-0.4255,,1.0,21814837.0,US1912161007
211,SplitAndProportionalCashDividend,-0.2637,-0.3125,1.05,1.0,USD,Valid,1/13/2016,0.0,41.5794,,40.8762,41.1399,40.8176,,41.1887,Success,-0.641,-0.7587,,1.0,16854282.0,US1912161007
210,SplitAndProportionalCashDividend,0.0293,-0.1074,1.05,1.0,USD,Valid,1/14/2016,0.0,41.1887,,40.9055,40.8762,40.6711,,41.0129,Success,0.0717,-0.2619,,1.0,16027968.0,US1912161007
209,SplitAndProportionalCashDividend,-0.3712,0.5372,1.05,1.0,USD,Valid,1/15/2016,0.0,40.6222,,40.5343,40.9055,39.9737,,39.9971,Success,-0.9075,1.3431,,1.0,21153592.0,US1912161007
208,SplitAndProportionalCashDividend,0.4102,0.1465,1.05,1.0,USD,Valid,1/19/2016,0.0,41.1399,,40.9445,40.5343,40.6808,,40.798,Success,1.012,0.3591,,1.0,15462240.0,US1912161007
207,SplitAndProportionalCashDividend,-0.5274,-0.0684,1.05,1.0,USD,Valid,1/20/2016,0.0,40.6515,,40.4171,40.9445,39.8018,,40.4855,Success,-1.2881,-0.1689,,1.0,19923495.0,US1912161007
206,SplitAndProportionalCashDividend,0.0098,-0.0586,1.05,1.0,USD,Valid,1/21/2016,0.0,40.5441,,40.4269,40.4171,40.13,,40.4855,Success,0.0242,-0.1447,,1.0,15568891.0,US1912161007
205,SplitAndProportionalCashDividend,0.6544,0.4102,1.05,1.0,USD,Valid,1/22/2016,0.0,41.2556,,41.0813,40.4269,40.4855,,40.6711,Success,1.6187,1.0086,,1.0,15209235.0,US1912161007
204,SplitAndProportionalCashDividend,0.0977,-0.0781,1.05,1.0,USD,Valid,1/25/2016,0.0,41.511,,41.179,41.0813,40.9543,,41.2571,Success,0.2378,-0.1893,,1.0,12505160.0,US1912161007
