,AdjustmentMethodUsed,ChangeFromLastClose,ChangeFromOpen,CummulativeCashDividend,CummulativeStockDividendRatio,Currency,DataConfidence,Date,Delay,High,Identity,Last,LastClose,Low,Message,Open,Outcome,PercentChangeFromLastClose,PercentChangeFromOpen,Security,SplitRatio,Volume,ISIN
55,SplitAndProportionalCashDividend,0.2175,0.2175,0.578,1.0,USD,Valid,8/25/2016,0.0,52.1953,,52.1557,51.9382,51.7365,,51.9382,Success,0.4188,0.4188,,1.0,8680067.0,US92343V1044
54,SplitAndProportionalCashDividend,-0.6723,-0.5636,0.578,1.0,USD,Valid,8/26/2016,0.0,52.4078,,51.4834,52.1557,51.3153,,52.047,Success,-1.289,-1.0829,,1.0,15105303.0,US92343V1044
53,SplitAndProportionalCashDividend,0.4251,0.1384,0.578,1.0,USD,Valid,8/29/2016,0.0,52.0964,,51.9085,51.4834,51.5724,,51.7701,Success,0.8257,0.2673,,1.0,11960437.0,US92343V1044
71,SplitAndProportionalCashDividend,-0.0988,-0.257,0.578,1.0,USD,Valid,8/3/2016,0.0,53.5894,,53.2928,53.3916,53.0258,,53.5498,Success,-0.185,-0.4799,,1.0,10429369.0,US92343V1044
52,SplitAndProportionalCashDividend,-0.2274,-0.3065,0.578,1.0,USD,Valid,8/30/2016,0.0,51.9975,,51.6811,51.9085,51.4438,,51.9876,Success,-0.4381,-0.5896,,1.0,9161865.0,US92343V1044
51,SplitAndProportionalCashDividend,0.0593,0.1087,0.578,1.0,USD,Valid,8/31/2016,0.0,51.869,,51.7404,51.6811,51.4933,,51.6317,Success,0.1147,0.2105,,1.0,10390472.0,US92343V1044
70,SplitAndProportionalCashDividend,0.0296,-0.0692,0.578,1.0,USD,Valid,8/4/2016,0.0,53.5301,,53.3224,53.2928,53.2196,,53.3916,Success,0.0555,-0.1296,,1.0,11309813.0,US92343V1044
69,SplitAndProportionalCashDividend,-0.2867,-0.2966,0.578,1.0,USD,Valid,8/5/2016,0.0,53.3817,,53.0357,53.3224,52.7292,,53.3323,Success,-0.5377,-0.5561,,1.0,13460135.0,US92343V1044
68,SplitAndProportionalCashDividend,-0.0495,-0.0495,0.578,1.0,USD,Valid,8/8/2016,0.0,53.1346,,52.9862,53.0357,52.7984,,53.0357,Success,-0.0933,-0.0933,,1.0,9830429.0,US92343V1044
67,SplitAndProportionalCashDividend,0.0693,0.0594,0.578,1.0,USD,Valid,8/9/2016,0.0,53.1741,,53.0555,52.9862,52.7292,,52.9961,Success,0.1308,0.1121,,1.0,7906231.0,US92343V1044
50,SplitAndProportionalCashDividend,0.2275,0.4153,0.578,1.0,USD,Valid,9/1/2016,0.0,52.1162,,51.9679,51.7404,51.4537,,51.5526,Success,0.4397,0.8056,,1.0,9988839.0,US92343V1044
